_id,APPLICATION_,STATUS,X,Y,WARD_NAME,Watercourse_Viol,Wetland_Viol,Overall_Status,Violation_Type
20640,20 164705 ESC 22 SB,Under Review ,320562.482000000018161,4850959.101999999955297,Scarborough-Agincourt,NO,NO,PASS,None
20655,20 193801 STE 12 SA,Under Review ,313633.385999999998603,4839566.553000000305474,Toronto-St. Paul's,NO,NO,PASS,None
20659,25 236949 STE 13 OZ,Under Review ,316304.911000000021886,4835483.294999999925494,Toronto Centre,NO,NO,PASS,None
20673,22 170530 NNY 08 SA,Under Review ,312819.668999999994412,4840845.717000000178814,Eglinton-Lawrence,NO,NO,PASS,None
20676,23 124738 NNY 06 SA,Under Review ,309137.896999999997206,4848903.701000000350177,York Centre,NO,NO,PASS,None
20680,22 238620 NNY 18 OZ,Under Review ,309995.396000000007916,4848133.429999999701977,Willowdale,NO,NO,PASS,None
20683,21 159994 NNY 18 SA,Under Review ,311701.983000000007451,4847872.678000000305474,Willowdale,NO,NO,PASS,None
20687,21 245328 STE 12 SA,Under Review ,310892.614000000001397,4837469.838000000454485,Toronto-St. Paul's,NO,NO,PASS,None
20690,21 225289 STE 10 SB,Under Review ,313775.155000000027940,4834061.638000000268221,Spadina-Fort York,NO,NO,PASS,None
20691,21 225289 STE 10 SB,Under Review ,313800.004000000015367,4834068.639999999664724,Spadina-Fort York,NO,NO,PASS,None
20713,15 258619 WET 12 SA,Under Review ,306898.873000000021420,4840854.973000000230968,York South-Weston,NO,NO,PASS,None
20734,23 165547 ESC 24 SB,Under Review ,325037.994000000006054,4847997.264999999664724,Scarborough-Guildwood,NO,NO,PASS,None
20735,24 123437 ESC 22 SB,Under Review ,320752.445999999996275,4851725.669999999925494,Scarborough-Agincourt,NO,NO,PASS,None
20736,25 115684 NNY 15 CD,Under Review ,315098.173000000009779,4839360.036000000312924,Don Valley West,NO,NO,PASS,None
20737,19 261154 STE 11 SA,Under Review ,312794.228000000002794,4836993.516999999992549,University-Rosedale,NO,NO,PASS,None
20739,26 191543 ESC 22 SA,Application Received,317945.032999999995809,4852344.652999999932945,Scarborough-Agincourt,NO,NO,PASS,None
20747,21 234414 STE 12 CD,Under Review ,313351.172000000020489,4838430.008000000379980,Toronto-St. Paul's,NO,NO,PASS,None
20764,22 139736 NNY 18 SA,Under Review ,312452.329000000027008,4846308.567999999970198,Willowdale,NO,NO,PASS,None
20788,25 110064 NNY 16 SA,Under Review ,318476.117000000027474,4841691.339999999850988,Don Valley East,NO,NO,PASS,None
20817,23 126217 NNY 18 OZ,Under Review ,310804.392999999981839,4850365.748999999836087,Willowdale,NO,NO,PASS,None
20820,22 137947 STE 12 SA,Under Review ,312046.777999999991152,4837197.242999999783933,Toronto-St. Paul's,NO,NO,PASS,None
20821,22 177065 NNY 15 SA,Under Review ,314608.420999999972992,4841260.593000000342727,Don Valley West,NO,NO,PASS,None
20822,22 241544 NNY 17 SA,Under Review ,314467.608999999996740,4847186.980000000447035,Don Valley North,NO,NO,PASS,None
20828,20 205133 STE 12 SA,Under Review ,311114.770000000018626,4838150.394000000320375,Toronto-St. Paul's,NO,NO,PASS,None
20832,25 215644 ESC 22 OZ,Under Review ,321090.764000000024680,4848789.069000000134110,Scarborough-Agincourt,NO,NO,PASS,None
20835,25 222153 WET 05 OZ,Under Review ,305895.673000000009779,4838237.031999999657273,York South-Weston,NO,NO,PASS,None
20836,21 230120 STE 09 CD,Under Review ,308389.967000000004191,4837059.044999999925494,Davenport,NO,NO,PASS,None
20840,25 153975 NNY 18 SA,Under Review ,312189.940999999991618,4846327.387000000104308,Willowdale,NO,NO,PASS,None
20849,22 175915 STE 04 OZ,Under Review ,308665.483999999996740,4834770.791000000201166,Parkdale-High Park,NO,NO,PASS,None
20850,22 175915 STE 04 OZ,Under Review ,308927.983000000007451,4834744.059000000357628,Parkdale-High Park,NO,NO,PASS,None
20856,21 247616 ESC 25 SB,Under Review ,331818.146000000007916,4851777.979000000283122,Scarborough-Rouge Park,NO,NO,PASS,None
20871,12 112660 NNY 16 SA,Under Review ,310889.371999999973923,4840336.497999999672174,Eglinton-Lawrence,NO,NO,PASS,None
20910,23 165545 ESC 24 SA,Under Review ,325075.417000000015832,4847942.872000000439584,Scarborough-Guildwood,NO,NO,PASS,None
20913,25 125834 STE 12 SA,Under Review ,313515.478999999992084,4840661.760999999940395,Toronto-St. Paul's,NO,NO,PASS,None
20943,21 225289 STE 10 SB,Under Review ,313788.908999999985099,4834065.185999999754131,Spadina-Fort York,NO,NO,PASS,None
20945,21 250999 STE 10 SA,Under Review ,310971.326999999990221,4832851.734000000171363,Spadina-Fort York,NO,NO,PASS,None
20951,21 184321 STE 10 SB,Under Review ,313565.935999999986961,4834072.293999999761581,Spadina-Fort York,NO,NO,PASS,None
20953,25 102470 STE 13 SA,Under Review ,314474.789999999979045,4834756.214999999850988,Toronto Centre,NO,NO,PASS,None
20954,21 226317 STE 13 SA,Under Review ,315510.380000000004657,4834433.838000000454485,Toronto Centre,NO,NO,PASS,None
20955,21 235568 NNY 18 CD,Under Review ,313727.005000000004657,4847216.504999999888241,Willowdale,NO,NO,PASS,None
20962,21 221491 ESC 23 SA,Under Review ,323272.803000000014435,4849806.343000000342727,Scarborough North,NO,NO,PASS,None
20964,23 119833 STE 04 SA,Under Review ,308112.880000000004657,4834822.095999999903142,Parkdale-High Park,NO,NO,PASS,None
20965,23 149980 ESC 22 SB,Under Review ,322565.606000000028871,4849170.149000000208616,Scarborough-Agincourt,NO,NO,PASS,None
20976,22 177065 NNY 15 SA,Under Review ,314614.304999999993015,4841262.082000000402331,Don Valley West,NO,NO,PASS,None
20989,25 269493 ESC 23 OZ,Under Review ,323495.396999999997206,4849516.963000000454485,Scarborough North,NO,NO,PASS,None
20990,26 110985 STE 11 CD,Under Review ,313713.469999999972060,4836605.105000000447035,University-Rosedale,NO,NO,PASS,None
21009,25 187032 ESC 20 SA,Under Review ,327518.574000000022352,4843823.325000000186265,Scarborough Southwest,NO,NO,PASS,None
21013,21 231206 NNY 08 SA,Under Review ,311420.313000000023749,4842722.040000000037253,Eglinton-Lawrence,NO,NO,PASS,None
21019,24 252705 STE 14 SA,Under Review ,317523.229999999981374,4836318.201000000350177,Toronto-Danforth,NO,NO,PASS,None
21026,26 182453 NNY 06 SA,Under Review ,306569.148999999975786,4847090.969999999739230,York Centre,NO,NO,PASS,None
21034,23 181130 ESC 24 SA,Under Review ,324820.548000000009779,4848266.133999999612570,Scarborough-Guildwood,NO,NO,PASS,None
21035,23 146160 NNY 15 SA,Under Review ,312769.250000000000000,4842043.640999999828637,Don Valley West,NO,NO,PASS,None
21045,22 136574 STE 09 SA,Under Review ,308389.967000000004191,4837059.044999999925494,Davenport,NO,NO,PASS,None
21051,21 124972 NNY 18 SA,Under Review ,310290.586000000010245,4848319.180999999865890,Willowdale,NO,NO,PASS,None
21054,20 193801 STE 12 SA,Under Review ,313573.254000000015367,4839601.771999999880791,Toronto-St. Paul's,NO,NO,PASS,None
21062,23 141711 STE 14 SA,Under Review ,318698.630000000004657,4836563.679999999701977,Toronto-Danforth,NO,NO,PASS,None
21064,16 209876 ESC 44 OZ,Under Review ,330193.874000000010710,4849102.691999999806285,Scarborough-Rouge Park,NO,NO,PASS,None
21069,21 234491 STE 13 SB,Under Review ,314028.086999999999534,4836180.773000000044703,Toronto Centre,NO,NO,PASS,None
21072,25 252700 WET 05 SA,Under Review ,302124.260999999998603,4840595.802000000141561,York South-Weston,NO,NO,PASS,None
21094,24 237031 STE 13 SA,Under Review ,314091.043000000005122,4835800.508000000379980,Toronto Centre,NO,NO,PASS,None
21112,22 243062 STE 10 SA,Under Review ,313077.330000000016298,4834012.389000000432134,Spadina-Fort York,NO,NO,PASS,None
21121,18 202629 ESC 39 SA,Under Review ,322244.179999999993015,4849221.067999999970198,Scarborough-Agincourt,NO,NO,PASS,None
21131,21 251865 STE 04 SA,Under Review ,306533.819000000017695,4835936.105000000447035,Parkdale-High Park,NO,NO,PASS,None
21132,22 124213 STE 13 SA,Under Review ,315070.270000000018626,4835109.364000000059605,Toronto Centre,NO,NO,PASS,None
21145,20 224484 ESC 20 SA,Under Review ,322978.096000000019558,4842036.058000000193715,Scarborough Southwest,NO,NO,PASS,None
21156,25 263781 STE 12 OZ,Under Review ,313525.015000000013970,4840870.962000000290573,Toronto-St. Paul's,NO,NO,PASS,None
21199,21 230439 STE 11 SA,Under Review ,313619.961000000010245,4838162.916000000201166,University-Rosedale,NO,NO,PASS,None
21213,22 170531 NNY 08 OZ,Under Review ,312824.476000000024214,4840846.696999999694526,Eglinton-Lawrence,NO,NO,PASS,None
21221,19 243731 STE 13 SA,Under Review ,316301.629000000015367,4835311.163999999873340,Toronto Centre,NO,NO,PASS,None
21223,21 226522 STE 12 SB,Under Review ,313309.847999999998137,4838574.359000000171363,Toronto-St. Paul's,NO,NO,PASS,None
21228,21 211396 NNY 17 SB,Under Review ,316892.718999999982771,4848280.297000000253320,Don Valley North,NO,NO,PASS,None
21231,19 234471 ESC 23 SA,Under Review ,322514.264000000024680,4852025.957000000402331,Scarborough North,NO,NO,PASS,None
21246,21 211696 STE 12 SA,Under Review ,313336.027000000001863,4838302.401999999769032,Toronto-St. Paul's,NO,NO,PASS,None
21248,25 250965 NNY 08 SA,Under Review ,309509.629000000015367,4840543.292999999597669,Eglinton-Lawrence,NO,NO,PASS,None
21254,20 219229 ESC 20 OZ,Under Review ,327131.721000000019558,4843625.604000000283122,Scarborough Southwest,NO,NO,PASS,None
21257,17 112623 NNY 15 SB,Under Review ,309486.045999999972992,4842414.644999999552965,Eglinton-Lawrence,NO,NO,PASS,None
21258,17 112623 NNY 15 SB,Under Review ,309477.293999999994412,4842467.131000000052154,Eglinton-Lawrence,NO,NO,PASS,None
21259,17 112623 NNY 15 SB,Under Review ,309380.032000000006519,4842340.495000000111759,Eglinton-Lawrence,NO,NO,PASS,None
21260,17 112623 NNY 15 SB,Under Review ,309293.416000000026543,4842349.125000000000000,Eglinton-Lawrence,NO,NO,PASS,None
21262,17 112623 NNY 15 SB,Under Review ,309556.016999999992549,4842490.622999999672174,Eglinton-Lawrence,NO,NO,PASS,None
21264,23 117892 WET 05 PL,Under Review ,304841.429999999993015,4838783.576000000350177,York South-Weston,NO,NO,PASS,None
21266,25 257728 NNY 16 PL,Under Review ,317541.058000000019092,4842310.622999999672174,Don Valley East,NO,NO,PASS,None
21272,25 141826 NNY 08 OZ,Under Review ,309574.723999999987427,4840457.405000000260770,Eglinton-Lawrence,NO,NO,PASS,None
21273,25 173237 STE 12 OZ,Under Review ,309558.875999999989290,4839019.417000000365078,Toronto-St. Paul's,NO,NO,PASS,None
21274,25 158283 STE 10 SA,Under Review ,313672.496999999973923,4833487.029000000096858,Spadina-Fort York,NO,NO,PASS,None
21275,26 160909 STE 09 OZ,Under Review ,309028.446999999985565,4835558.263000000268221,Davenport,NO,NO,PASS,None
21276,21 230126 STE 13 CD,Under Review ,315282.610999999975320,4834156.037999999709427,Toronto Centre,NO,NO,PASS,None
21293,21 252432 ESC 24 SA,Under Review ,324899.642999999981839,4848450.639999999664724,Scarborough-Guildwood,NO,NO,PASS,None
21296,22 130742 WET 05 SA,Under Review ,305573.079000000027008,4838996.411999999545515,York South-Weston,NO,NO,PASS,None
21301,22 141897 STE 14 SA,Under Review ,318834.858000000007451,4835645.202999999746680,Toronto-Danforth,NO,NO,PASS,None
21302,21 249622 NNY 17 SA,Under Review ,316892.718999999982771,4848280.297000000253320,Don Valley North,NO,NO,PASS,None
21310,26 150475 NNY 16 OZ,Under Review ,318049.875000000000000,4842390.150999999605119,Don Valley East,NO,NO,PASS,None
21319,22 204654 STE 10 SA,Under Review ,313915.093999999982771,4834783.269000000320375,Spadina-Fort York,NO,NO,PASS,None
21321,25 214093 WET 05 OZ,Under Review ,305454.239000000001397,4839002.266999999992549,York South-Weston,NO,NO,PASS,None
21346,22 139297 STE 13 SA,Under Review ,315147.721000000019558,4836236.530000000260770,Toronto Centre,NO,NO,PASS,None
21347,21 249220 STE 04 CD,Under Review ,310409.021999999997206,4833402.742999999783933,Parkdale-High Park,NO,NO,PASS,None
21348,20 161832 STE 12 SA,Under Review ,313402.867000000027474,4838291.993999999947846,Toronto-St. Paul's,NO,NO,PASS,None
21357,23 165553 ESC 24 SA,Under Review ,325075.417000000015832,4847942.872000000439584,Scarborough-Guildwood,NO,NO,PASS,None
21378,22 140335 NNY 18 SA,Under Review ,311467.749000000010710,4850026.881000000052154,Willowdale,NO,NO,PASS,None
21404,21 234394 STE 14 SB,Under Review ,316980.994999999995343,4835041.567999999970198,Toronto-Danforth,NO,NO,PASS,None
21441,23 165549 ESC 24 SA,Under Review ,325075.417000000015832,4847942.872000000439584,Scarborough-Guildwood,NO,NO,PASS,None
21442,24 231270 STE 14 SA,Under Review ,317345.358000000007451,4837494.063000000081956,Toronto-Danforth,NO,NO,PASS,None
21443,25 257737 NNY 16 CD,Under Review ,317541.058000000019092,4842310.622999999672174,Don Valley East,NO,NO,PASS,None
21445,25 267189 WET 05 OZ,Under Review ,303239.256999999983236,4839867.557000000029802,York South-Weston,NO,NO,PASS,None
21461,21 199636 STE 14 OZ,Under Review ,316236.212999999988824,4836977.290000000037253,Toronto-Danforth,NO,NO,PASS,None
21466,21 233477 STE 10 CD,Under Review ,312952.552000000025146,4833766.338999999687076,Spadina-Fort York,NO,NO,PASS,None
21469,24 189719 NNY 18 SA,Under Review ,313764.208999999973457,4847140.593999999575317,Willowdale,NO,NO,PASS,None
21470,24 248249 NNY 08 SA,Under Review ,311736.401000000012573,4842048.820000000298023,Eglinton-Lawrence,NO,NO,PASS,None
21476,17 231670 ESC 41 SB,Under Review ,322946.298000000009779,4849461.486999999731779,Scarborough North,NO,NO,PASS,None
21477,21 166710 STE 10 SA,Under Review ,313945.764000000024680,4833977.167000000365078,Spadina-Fort York,NO,NO,PASS,None
21478,22 225962 NNY 15 SA,Under Review ,314608.163000000000466,4840971.986999999731779,Don Valley West,NO,NO,PASS,None
21492,26 205907 ESC 25 OZ,Application Received,330577.673999999999069,4854094.415000000037253,Scarborough-Rouge Park,NO,NO,PASS,None
21506,20 193551 NNY 17 OZ,Under Review ,316892.718999999982771,4848280.297000000253320,Don Valley North,NO,NO,PASS,None
21507,24 219198 STE 13 SA,Under Review ,314343.235999999975320,4836043.150000000372529,Toronto Centre,NO,NO,PASS,None
21509,25 166443 STE 11 OZ,Under Review ,313631.849999999976717,4837532.321000000461936,University-Rosedale,NO,NO,PASS,None
21517,25 246260 WET 01 OZ,Under Review ,296270.946999999985565,4840789.166000000201166,Etobicoke North,NO,NO,PASS,None
21533,20 232714 STE 12 OZ,Under Review ,312960.585000000020955,4840458.768000000156462,Toronto-St. Paul's,NO,NO,PASS,None
21566,21 235115 STE 10 SB,Under Review ,313412.012999999977183,4833478.678999999538064,Spadina-Fort York,NO,NO,PASS,None
21597,21 225292 STE 10 SA,Under Review ,313788.908999999985099,4834065.185999999754131,Spadina-Fort York,NO,NO,PASS,None
21600,25 222153 WET 05 OZ,Under Review ,305899.178000000014435,4838231.667999999597669,York South-Weston,NO,NO,PASS,None
21608,21 203254 STE 13 SA,Under Review ,314119.586000000010245,4835743.402999999932945,Toronto Centre,NO,NO,PASS,None
21617,22 170530 NNY 08 SA,Under Review ,312824.476000000024214,4840846.696999999694526,Eglinton-Lawrence,NO,NO,PASS,None
21621,21 250827 STE 10 SA,Under Review ,312587.646000000007916,4833819.694000000134110,Spadina-Fort York,NO,NO,PASS,None
21624,23 165547 ESC 24 SB,Under Review ,325075.417000000015832,4847942.872000000439584,Scarborough-Guildwood,NO,NO,PASS,None
21625,21 206417 STE 14 SB,Under Review ,316236.212999999988824,4836977.290000000037253,Toronto-Danforth,NO,NO,PASS,None
21627,22 139825 WET 03 SA,Under Review ,302498.829000000027008,4834186.548000000417233,Etobicoke-Lakeshore,NO,NO,PASS,None
21638,21 205323 NNY 08 SA,Under Review ,309284.423000000009779,4840650.105999999679625,Eglinton-Lawrence,NO,NO,PASS,None
21644,22 242145 STE 12 OZ,Under Review ,312960.585000000020955,4840458.768000000156462,Toronto-St. Paul's,NO,NO,PASS,None
21649,21 232299 NNY 18 SB,Under Review ,311958.603000000002794,4846545.625000000000000,Willowdale,NO,NO,PASS,None
21650,21 252112 NNY 18 SA,Under Review ,313727.005000000004657,4847216.504999999888241,Willowdale,NO,NO,PASS,None
21651,26 121464 NNY 18 SA,Under Review ,313221.875000000000000,4850578.560999999754131,Willowdale,NO,NO,PASS,None
21652,25 239940 STE 13 OZ,Under Review ,314948.087999999988824,4835243.646999999880791,Toronto Centre,NO,NO,PASS,None
21661,21 226321 STE 13 SB,Under Review ,315510.380000000004657,4834433.838000000454485,Toronto Centre,NO,NO,PASS,None
21663,26 161475 STE 14 SB,Under Review ,317041.681999999971595,4834051.401999999769032,Toronto-Danforth,NO,NO,PASS,None
21675,24 235912 NNY 08 SB,Under Review ,307705.363000000012107,4839388.273000000044703,Eglinton-Lawrence,NO,NO,PASS,None
21688,22 139888 STE 11 SA,Under Review ,313631.849999999976717,4837532.321000000461936,University-Rosedale,NO,NO,PASS,None
21689,22 201238 STE 10 SA,Under Review ,312902.288000000000466,4833352.633999999612570,Spadina-Fort York,NO,NO,PASS,None
21690,22 234887 NNY 06 OZ,Under Review ,308172.650000000023283,4843071.423000000417233,York Centre,NO,NO,PASS,None
21691,25 102468 STE 13 OZ,Under Review ,314474.789999999979045,4834756.214999999850988,Toronto Centre,NO,NO,PASS,None
21699,21 233900 STE 13 CD,Under Review ,314236.005000000004657,4835835.390999999828637,Toronto Centre,NO,NO,PASS,None
21703,21 251322 NNY 18 SA,Under Review ,312279.254000000015367,4846353.925999999977648,Willowdale,NO,NO,PASS,None
21705,25 189579 ESC 21 OZ,Application Received,320795.509000000020023,4847364.692999999970198,Scarborough Centre,NO,NO,PASS,None
21706,10 192817 ESC 42 SA,Under Review ,329106.677000000025146,4853408.652999999932945,Scarborough-Rouge Park,NO,NO,PASS,None
21714,21 232455 NNY 15 SB,Under Review ,313108.398999999975786,4840978.094999999739230,Don Valley West,NO,NO,PASS,None
21715,23 172397 ESC 21 SB,Under Review ,320727.463999999978114,4842782.690000000409782,Scarborough Centre,NO,NO,PASS,None
21746,23 110492 STE 13 SA,Under Review ,314507.242000000027474,4835461.322999999858439,Toronto Centre,NO,NO,PASS,None
21748,24 252497 NNY 15 OZ,Under Review ,314875.049999999988358,4841120.095999999903142,Don Valley West,NO,NO,PASS,None
21749,25 222153 WET 05 OZ,Under Review ,305888.164999999979045,4838237.779000000096858,York South-Weston,NO,NO,PASS,None
21755,23 186575 STE 13 SA,Under Review ,315615.673999999999069,4834654.497999999672174,Toronto Centre,NO,NO,PASS,None
21756,25 147830 WET 03 OZ,Under Review ,304930.353000000002794,4830508.773000000044703,Etobicoke-Lakeshore,NO,NO,PASS,None
